Beta max,Beta min,Beta mean,Beta std d,Beta Var,Alpha max,Alpha min,Alpha mean,Alpha std d,Alpha Var,Theta max,Theta min,Theta mean,Theta std d,Theta Var,Delta max,Delta min,Delta mean,Delta std d,Delta Var,Number
27.79159663,75.24096701,89.52278884,25.77195805,1.95E-06,0.000104588,1.82E-06,0.00014502,0.377808137,0.471630607,0.341428708,0.130758167,2.230823159,4.478386358,4.397290244,1.367770045,4.976571969,20.05594437,19.33616149,1.870794895,0
30.85171228,28.89331984,58.39370564,66.09019703,5.87E-05,3.53E-07,5.64E-07,2.43E-06,0.282253106,0.197102729,0.374094902,0.326363825,1.706633713,1.82068882,3.843037018,3.992062403,2.912598629,3.314907779,14.76893352,15.93656223,0
18.50188989,23.2096428,19.47399794,19.99115939,6.07E-06,5.31E-07,5.00E-05,3.04E-06,0.28352279,0.151905317,0.163129414,0.083576803,1.593011203,1.576932416,1.516447237,0.975667593,2.537684693,2.486715844,2.299612224,0.951927253,0
19.24468842,5.278239549,9.670639467,18.75461121,1.48E-05,4.30E-05,3.48E-06,9.78E-05,0.270898674,0.05808799,0.050414404,0.090792156,1.494619238,0.470436833,0.524131564,1.019097618,2.233886666,0.221310813,0.274713896,1.038559955,0
18.1326122,10.07695422,4.21742601,28.93509007,2.96E-07,3.39E-06,2.32E-06,0.000156127,0.22824154,0.050498392,0.036230533,0.163448396,1.339977973,0.551768226,0.328304418,1.875741281,1.795540967,0.304448175,0.107783791,3.518405355,0
13.6161924,7.479948071,14.56983121,13.56865447,6.42E-06,9.38E-06,3.00E-10,1.47E-06,0.204673423,0.069574198,0.070471836,0.055698034,1.048438057,0.586683315,0.820113236,0.720741952,1.09922236,0.344197312,0.672585719,0.519468961,0
16.58609223,21.93651014,22.70566327,23.29964453,3.49E-06,3.97E-05,2.43E-06,0.000143466,0.275923906,0.125510211,0.103178747,0.134132215,1.48080496,1.191614416,1.202476118,1.381698131,2.19278333,1.419944916,1.445948815,1.909089726,0
52.22462892,111.0772955,201.6657463,2188.432632,0.000184405,0.000191895,5.38E-05,0.000398949,0.886087667,0.900991359,1.297245738,6.412661968,4.867614602,7.757000907,12.11032898,100.938905,23.69367192,60.17106306,146.6600679,10188.66253,0
19.40109224,25.45566082,131.0976589,534.8170803,0.000287189,4.74E-06,4.72E-08,0.00015097,0.309717394,0.192332978,0.814054051,2.613460773,1.735244916,1.710761008,8.593970501,31.7584491,3.01107492,2.926703228,73.85632898,1008.599089,0
31.6079925,20.11289088,92.82244099,1268.53983,1.68E-06,1.13E-06,1.54E-07,1.55E-06,0.254890741,0.19864599,0.428851502,5.020759644,1.7582624,1.693154414,4.822539195,64.50931936,3.091486668,2.86677187,23.25688429,4161.452284,0
29.20122784,17.86635531,165.030289,286.0426234,4.00E-05,3.11E-06,6.44E-06,0.00051576,0.465864332,0.141467549,0.727771177,1.106929432,2.575095766,1.272360104,8.199288849,14.02656432,6.631118206,1.618900233,67.22833763,196.7445065,0
11.71295102,9.521673861,23.03740325,19.25789612,5.17E-05,3.08E-05,7.24E-06,4.58E-07,0.247167924,0.084182653,0.165680845,0.121071421,1.173833377,0.723799485,1.595156874,1.343617587,1.377884797,0.523885694,2.544525453,1.80530822,0
13.56193444,7.130082696,11.80161294,17.62049437,8.95E-05,8.50E-08,1.49E-05,0.00016893,0.139865486,0.061378759,0.076465416,0.132375542,0.797926598,0.54570628,0.672261751,1.252382198,0.636686856,0.297795344,0.451935862,1.568461169,0
8.985328039,10.16965395,5.604658308,57.93566227,1.57E-06,2.41E-05,8.42E-07,0.000187005,0.203335639,0.090915798,0.044593232,0.283787262,1.006785243,0.819698103,0.403437472,3.312016286,1.013616525,0.671904981,0.162761794,10.96945188,0
10.47548431,10.73989508,18.02652173,10.83273312,4.92E-05,6.62E-06,1.02E-07,3.79E-05,0.123069408,0.079534248,0.107721937,0.062138923,0.672973888,0.739959787,1.063722901,0.738580075,0.452893855,0.547540486,1.13150641,0.545500528,0
46.70019195,89.69229303,171.7307795,287.5582557,4.59E-05,1.95E-06,5.81E-06,0.000309085,0.683686031,0.471278947,1.181799262,1.281460645,3.740461735,4.846481289,10.83937779,15.71207443,13.99105399,23.48838088,117.492111,246.869283,0
136.7913042,197.812446,3693.096372,7224.906415,0.001271096,0.003400529,0.025642282,0.015634208,2.01582982,1.899725857,48.95251025,43.70635367,11.32716007,14.72044211,334.3956382,443.3604653,128.3045553,216.6914159,111820.4428,196568.5022,0
13.44329942,10.94079529,13.93222603,28.23652622,2.08E-05,5.54E-05,3.73E-07,3.50E-06,0.248104866,0.076567772,0.081085381,0.076321307,1.276984998,0.693771828,0.789653711,1.268660715,1.630690686,0.48131935,0.623552983,1.609500009,0
18.867541,9.283773925,15.33039909,21.55866258,0.00043497,8.31E-07,2.45E-07,1.32E-05,0.285133341,0.051914548,0.094695743,0.060722231,1.596195808,0.516854706,0.971538886,0.976799267,2.547841058,0.267138787,0.943887807,0.954136808,0
6.140227037,5.211515842,8.348176545,13.34162136,2.69E-07,2.62E-07,1.57E-05,4.04E-05,0.111310801,0.030520167,0.078139105,0.079682628,0.597296735,0.312070898,0.660082598,0.852328451,0.35676339,0.097388245,0.435709036,0.726463789,0
7.722116195,14.14330578,16.71507359,13.98571817,4.37E-07,4.03E-11,1.77E-07,1.86E-08,0.174629118,0.061550999,0.139409323,0.06108822,0.798210886,0.715301385,1.276530396,0.717113058,0.637140619,0.511656072,1.629529853,0.514251139,0
17.91820176,20.78237963,15.03357216,20.60485576,6.04E-06,3.91E-06,7.05E-06,0.000137021,0.342206791,0.150692322,0.125801937,0.12703113,1.748476631,1.515656611,1.146779061,1.385931782,3.057170528,2.297214963,1.315102215,1.920806905,0
17.93853741,30.03016446,26.06878872,45.4196249,1.71E-06,1.59E-07,1.42E-05,0.000150661,0.337085882,0.140828639,0.092309242,0.276834152,1.706888217,1.546856905,1.226572901,3.256786548,2.913467386,2.392766285,1.504481081,10.60665862,0
10.20087806,9.569825985,6.037347382,23.38223519,9.16E-06,8.90E-07,2.21E-05,0.000191397,0.162446259,0.038771254,0.052876969,0.171032205,0.866460287,0.457483954,0.449905183,1.682241739,0.750753428,0.209291568,0.202414674,2.829937268,0
29.94769686,12.62604002,20.77221033,26.29840001,8.49E-07,1.24E-05,6.62E-06,2.26E-05,0.408407518,0.069600226,0.128203115,0.167867675,2.256452762,0.690123417,1.276918741,1.693599467,5.091579065,0.476270331,1.630521471,2.868279154,0
9.256964686,15.08559537,154.7366014,76.26090846,1.62E-05,1.86E-05,8.64E-05,1.21E-06,0.209416591,0.084401763,0.500625624,0.3182396,1.026737008,0.794633868,7.03417601,3.858799682,1.054188883,0.631442984,49.47963214,14.89033499,0
170.2477719,63.64222719,667.6186604,1116.323877,9.09E-06,0.000473695,0.003574571,0.001052369,2.297015232,0.573607956,5.356890418,6.651767988,12.8138406,4.823991891,45.2044335,70.50749314,164.1945109,23.27089776,2043.440808,4971.306589,0
8.042041275,15.95389914,24.48493891,33.00663216,0.000115727,2.95E-07,7.14E-07,3.60E-06,0.113271197,0.088275769,0.108576569,0.163961565,0.635253851,0.90780515,1.276620933,1.935584078,0.403547455,0.824110191,1.629761007,3.746485725,0
10.7514673,7.384551753,28.25097099,57.1042064,7.21E-06,2.18E-07,2.72E-09,0.000122867,0.18889404,0.071531245,0.144153249,0.198247306,0.958330184,0.628369727,1.533802276,2.714287031,0.918396741,0.394848514,2.352549423,7.367354084,0
14.20761156,9.939521862,30.03848105,35.04615664,7.36E-05,6.72E-08,1.94E-06,1.67E-06,0.230168327,0.040927146,0.170436665,0.157621274,1.16318134,0.492763142,1.72177758,1.877135429,1.35299083,0.242815514,2.964518034,3.523637417,0
27.60521013,128.4059201,665.9370307,1513.729432,0.000179868,0.000189651,0.000223816,4.15E-06,0.592711611,1.039733149,2.443205778,3.276528616,2.864969245,9.123633768,31.28908209,66.94171663,8.208048772,83.24069313,979.0066582,4481.193425,0
127.8827732,141.9578516,55.86283234,156.150702,3.79E-06,2.95E-05,1.73E-06,0.000155208,1.568663471,1.180666958,0.329812618,0.849790394,9.410419707,10.81153369,3.465281263,9.580337823,88.55599906,116.8892608,12.00817423,91.7828728,0
80.48178668,114.5125363,57.15925595,105.8189346,2.47E-05,0.000108487,2.55E-05,0.000150005,0.92256509,0.500781421,0.463816501,0.580286159,5.807781629,5.690923465,4.107361613,6.735128962,33.73032745,32.38660989,16.87041942,45.36196214,0
16.07640717,9.537707503,19.35691033,11.40818515,0.000136397,2.42E-06,3.88E-05,3.01E-06,0.244095,0.066281813,0.110398815,0.045419369,1.269404797,0.598178792,1.134612769,0.599804113,1.611388539,0.357817867,1.287346135,0.359764974,0
10.73517203,5.74003476,22.7488951,79.67920138,1.17E-05,1.47E-05,4.08E-06,0.000139066,0.207811762,0.04376934,0.096519602,0.214526465,1.020621231,0.391620239,1.116086094,3.598429054,1.041667697,0.153366412,1.245648169,12.94869166,0
73.11871166,134.6159743,597.9274667,1608.015998,1.22E-05,8.09E-05,3.91E-05,4.03E-05,0.932903768,1.057488999,2.989772088,6.877950641,5.263300001,10.02157571,33.58149784,82.555649,27.7023269,100.4319797,1127.716997,6815.435181,0
32.24042562,28.58910814,125.6550887,76.12229503,4.37E-05,1.26E-05,5.76E-06,8.91E-05,0.542249154,0.208566399,0.447163741,0.355524156,3.202833549,1.867094104,5.935659939,4.530759138,10.25814274,3.486040393,35.23205891,20.52777836,0
46.74589657,39.19293174,178.4529319,97.96953654,0.000214224,2.81E-05,1.00E-05,0.000193308,0.545347879,0.197772969,0.707524317,0.547061493,3.287562475,2.058217097,8.735854782,5.739512068,10.80806703,4.236257619,76.31515877,32.94199878,0
9.169001098,38.85468881,78.03819254,234.1242919,1.87E-06,4.40E-05,1.14E-05,0.000116293,0.229666187,0.247105138,0.438517707,1.013369858,1.150118507,2.573457314,4.71798828,12.3605352,1.32277258,6.622682546,22.25941341,152.7828303,0
30.75898807,19.82548678,29.53944963,17.02910025,6.82E-05,1.27E-05,1.83E-05,1.12E-05,0.409772009,0.143715954,0.214481236,0.048653713,2.37923037,1.202235589,1.839108172,0.772238912,5.660737155,1.445370412,3.382318869,0.596352937,0
20.75969928,11.85426934,8.933818357,27.85821531,1.45E-05,3.94E-07,1.57E-05,7.77E-05,0.18126955,0.076051285,0.068530472,0.168197537,1.151853639,0.71413708,0.56599313,1.866060412,1.326766806,0.509991769,0.320348223,3.482181461,0
26.9486138,25.6236562,114.8678255,262.7845489,0.000126229,4.84E-05,2.22E-07,0.000232429,0.384142808,0.120656142,0.511991891,1.048606843,2.101028226,1.3148332,5.867985908,13.58671687,4.414319608,1.728786343,34.43325861,184.5988753,0
12.97616443,17.4297599,53.17412769,98.51104026,2.19E-06,2.03E-07,1.78E-05,5.27E-06,0.205233157,0.086458327,0.275425895,0.327579329,1.087390362,0.902163457,3.352809672,4.701516188,1.182417799,0.813898904,11.2413327,22.10425447,0
24.19599685,13.99668396,11.5796546,23.41784644,1.28E-06,2.29E-05,8.56E-06,2.92E-05,0.449606979,0.094542696,0.08583391,0.130695931,2.307149908,0.870680737,0.839668885,1.360373442,5.322940699,0.758084945,0.705043837,1.850615901,0
17.5605469,22.57163189,7.468663671,35.45857686,1.71E-05,1.10E-05,6.71E-06,0.000160146,0.304123401,0.140734273,0.049113464,0.183752203,1.672308262,1.519065768,0.485042603,2.057349184,2.796614923,2.307560808,0.235266327,4.232685664,0
23.47053853,49.23229634,39.15398969,27.70546195,0.000126357,2.57E-07,5.21E-05,0.000103203,0.323607631,0.242014215,0.133504496,0.155262072,1.752630959,2.709586093,1.82709999,1.667754165,3.071715277,7.341856797,3.338294373,2.781403955,0
47.109325,70.07864211,38.66484956,39.57344056,0.000145337,5.31E-05,1.28E-06,2.92E-07,0.467258896,0.300008862,0.195815234,0.127452378,2.83624277,3.409199782,2.240819868,1.859189047,8.04427305,11.62264315,5.021273683,3.456583914,0
91.53523889,101.8343422,549.2523533,244.4300521,0.000506861,4.85E-06,6.31E-05,0.000138091,1.90629742,0.637906883,1.924067703,0.663711972,9.885147353,6.607448801,25.52367972,10.95525724,97.71613819,43.65837965,651.4582263,120.0176612,0
22.75192236,12.09129008,17.49264752,51.88962434,1.11E-05,5.69E-06,9.30E-06,3.16E-05,0.41497884,0.076899913,0.111330169,0.179657033,2.119124484,0.74768283,1.091312449,2.548477378,4.490688577,0.559029614,1.190962861,6.494736947,0
7.156713421,31.24546638,73.31389942,22.10872646,4.59E-06,4.23E-06,3.05E-05,8.11E-05,0.155507159,0.127746264,0.34393077,0.126650218,0.727588886,1.61378553,3.864134318,1.411815902,0.529385587,2.604303737,14.93153403,1.993224142,0
17.54009753,18.19457738,27.59904862,6.534866945,9.88E-05,1.07E-05,5.74E-06,2.75E-08,0.315362924,0.108594595,0.119296184,0.037020287,1.67728386,1.06716545,1.348259789,0.448233193,2.813281146,1.138842098,1.817804458,0.200912995,0
19.12607021,22.21908814,19.46119997,27.58314581,3.85E-07,1.17E-05,3.01E-05,0.000131128,0.279406508,0.147314883,0.179740405,0.141459298,1.664717845,1.388315519,1.549485331,1.570453072,2.771285502,1.927419979,2.40090479,2.466322851,0
25.11396283,15.56397418,51.81050015,32.27220553,0.000325212,1.56E-05,1.20E-05,0.000138487,0.36935417,0.097920628,0.14953407,0.127565056,1.98670275,1.064019064,2.329703028,1.590215786,3.946987818,1.132136568,5.4275162,2.528786248,0
29.11396954,8.17459421,15.04082437,30.54299264,0.000323064,2.62E-06,9.37E-06,1.47E-06,0.463066587,0.067740638,0.10168357,0.222549895,2.593355719,0.590911861,0.986541511,2.293407018,6.725493883,0.349176828,0.973264153,5.259715749,0
50.63357521,21.85838612,199.2690786,657.5802586,0.000360508,1.73E-05,7.39E-06,3.57E-06,0.640997669,0.1196788,1.138222347,4.143923569,3.555947116,1.162923023,11.96801796,45.1343426,12.64475989,1.352389956,143.2334538,2037.108882,0
25.77334175,12.11836091,38.46689444,60.32532043,0.00022095,1.22E-06,2.90E-05,0.000101681,0.32135314,0.078048117,0.149136954,0.303435886,1.913308644,0.744923005,1.788977511,3.601167681,3.660749968,0.554910283,3.200440536,12.96840867,0
97.21915647,240.4670745,875.9388297,1463.043821,2.05E-05,9.94E-06,7.93E-05,0.000560587,0.950915535,1.585622179,6.916848571,7.488527307,6.326488714,15.78843696,67.11721094,94.01519424,40.02445945,249.2747418,4504.720004,8838.856748,0
12.230274,14.80643884,14.77877244,38.61035918,1.98E-05,4.81E-09,9.31E-06,5.73E-05,0.206260576,0.07859933,0.112180638,0.14577956,1.151726322,0.859307348,1.034670496,2.034404543,1.326473521,0.738409118,1.070543036,4.138801846,0
65.72991116,82.21811268,307.4704919,237.4004082,9.97E-05,0.000337471,7.86E-05,0.000318897,1.159846083,0.59232034,1.587807858,1.013554686,6.056608462,5.150546412,16.37353444,13.10302808,36.68250607,26.52812835,268.0926302,171.689345,0
78.7356248,205.311722,51.11475616,48.06988156,0.000463378,7.61E-06,1.97E-05,7.53E-05,0.730003523,0.612994657,0.415810145,0.209739083,4.529543586,9.273736979,3.876422924,2.626071126,20.51676509,86.00219756,15.02665469,6.896249559,0
37.11816518,10.06100964,20.39348841,23.30244362,0.000284339,4.91E-07,7.51E-06,8.20E-05,0.338821067,0.076928591,0.101237411,0.102836987,2.158528555,0.728659763,1.139273076,1.175080679,4.659245522,0.53094505,1.297943141,1.380814603,0
29.43759091,29.52117841,16.69662635,18.67097512,0.000195131,4.72E-06,7.33E-06,3.16E-05,0.526814927,0.170185836,0.121284618,0.071639666,2.76037885,1.788777478,1.167964901,1.060821377,7.619691396,3.199724867,1.36414201,1.125341993,0
12.15707006,11.67111373,23.76458582,9.522315392,1.09E-05,3.27E-06,3.67E-05,6.25E-06,0.197047552,0.078621303,0.196567426,0.041392998,1.029900819,0.775539655,1.747559039,0.538886631,1.060695698,0.601461757,3.053962595,0.290398801,0
22.11197547,28.00997713,172.8574209,655.2969269,0.000106862,3.35E-06,0.000192691,0.000621678,0.329088466,0.191531197,0.630731302,3.069171116,1.756414817,1.893101511,8.082991937,36.43457301,3.084993008,3.583833332,65.33475866,1327.47811,0
18.38201461,7.40040596,46.89983336,44.53080111,9.00E-07,1.17E-06,5.54E-07,3.75E-07,0.30257137,0.062362536,0.303186136,0.161858393,1.551284849,0.541599341,2.782663914,2.13707287,2.406484681,0.293329846,7.74321846,4.56708045,0
20.47149846,25.47177374,13.88564426,47.74507546,1.47E-06,2.61E-05,3.47E-07,6.88E-06,0.223096858,0.131642316,0.086246514,0.186957003,1.373145628,1.467572206,0.86847227,2.517107211,1.885528916,2.15376818,0.754244083,6.335828712,0
109.1291363,826.3617347,3308.235131,3496.985498,5.94E-05,0.000497919,0.000113597,0.00022469,2.083134927,4.355148594,18.99755409,16.83055809,10.96200716,47.89776531,204.4481963,192.6561663,120.1656009,2294.195922,41799.06495,37116.39843,0
278.364028,417.8958415,842.6423715,1092.36111,0.000466361,2.68E-07,0.000468452,2.41E-07,2.993789388,1.557015402,5.117089011,3.595524189,17.83356982,19.86119458,52.85038716,52.15246937,318.0362126,394.4670503,2793.163423,2719.880061,0
556.0257665,477.2261818,492.8922479,479.9691097,0.005960433,0.000365546,0.000440733,0.001788903,4.778495285,2.209063172,2.913673628,3.116255378,32.64682719,23.29130537,30.32844459,33.99394403,1065.815326,542.484906,919.8145513,1155.588231,0
72.89537706,87.82111701,260.6577022,225.8974813,3.98E-06,7.17E-05,5.64E-05,7.18E-05,1.004814666,0.597822873,1.186655202,1.097940719,5.399557494,5.807437089,13.93725523,14.06681104,29.15522113,33.72632555,194.2470833,197.8751727,0
22.60794458,48.45721407,39.33128985,98.36240644,3.17E-05,2.78E-07,1.52E-05,1.07E-06,0.323050291,0.301251885,0.295210081,0.41330871,1.807356867,2.72077059,2.77754666,5.054324442,3.266538846,7.402592601,7.714765447,25.54619556,0
10.25958823,7.62996707,31.08169859,31.80879515,0.000317438,2.02E-05,5.60E-06,8.87E-05,0.187680321,0.049168628,0.127977432,0.139577192,0.925746471,0.463018472,1.594025678,1.668066964,0.857006529,0.214386105,2.540917862,2.782447396,0
16.87847991,30.26402765,17.96071082,15.68352458,1.13E-06,1.73E-07,1.33E-05,3.69E-05,0.231647462,0.108429141,0.09626963,0.086406879,1.300343166,1.413029006,1.00430259,1.055320184,1.690892349,1.996650972,1.008623692,1.113700691,0
8.99997059,10.43894915,12.82475445,3.598021887,2.42E-07,1.45E-05,1.74E-06,2.15E-05,0.191622651,0.072658006,0.08349786,0.023342761,0.902291224,0.68657689,0.829004035,0.237130963,0.814129453,0.471387825,0.68724769,0.056231093,0
20.86800968,43.15528156,30.68996207,8.621440808,0.000259216,1.14E-05,2.41E-05,7.66E-06,0.30671582,0.15533855,0.125094083,0.023706111,1.576003572,2.015005891,1.518336241,0.386516128,2.483787259,4.060248742,2.305344941,0.149394717,0
15.05302641,17.04645437,12.66833075,5.014761482,1.34E-05,4.49E-07,9.23E-07,7.75E-07,0.21435883,0.068402391,0.070555692,0.033149932,1.238196698,0.819794734,0.771616613,0.337090424,1.533131064,0.672063406,0.595392198,0.113629954,0
24.54982342,24.56065805,125.2350692,1833.081095,7.72E-08,4.41E-05,3.31E-06,0.000343766,0.303216986,0.1370347,0.50874739,6.147006169,1.857174784,1.418210007,6.249345278,90.26399631,3.449098179,2.011319624,39.05431641,8147.58903,0
8.056994117,16.70584536,27.15868749,4.395769269,3.08E-06,2.13E-05,1.34E-05,1.87E-05,0.145052413,0.09388327,0.177050586,0.029493647,0.718233379,0.883616978,1.816338888,0.31425299,0.515859186,0.780778963,3.299086958,0.098754941,0
12.66711723,17.85502637,23.94076055,39.62341872,2.04E-05,5.44E-06,1.16E-05,7.51E-05,0.174636827,0.114233895,0.10581837,0.190061322,0.980053942,1.091255458,1.181367544,2.389022453,0.96050573,1.190838474,1.395629273,5.707428281,0
355.1241587,326.9275689,809.5621343,557.3457539,0.002430869,2.58E-07,0.000101776,0.000904912,4.738973128,1.406838349,5.481853403,3.601634534,23.83535845,16.73588529,51.05542109,37.46279497,568.1243123,280.0898565,2606.656022,1403.461007,0
271.8048453,313.9337151,692.1790241,2314.920873,0.000143533,0.000719972,0.000460283,0.000201934,3.138413878,2.110350574,4.738599252,9.782821949,18.39516306,20.5816938,49.47948186,125.1618866,338.3820242,423.6061196,2448.219126,15665.49786,0
70.64192069,288.3525916,820.2277341,2454.721565,0.000217846,3.10E-05,3.64E-06,9.42E-05,1.51487055,2.383283425,5.967976988,13.90381467,7.478190625,21.24960552,61.40479125,158.5951854,55.92333502,451.5457346,3770.548389,25152.43284,0
184.0202249,153.7243931,906.967728,339.358391,2.04E-05,0.000197362,7.27E-05,3.95E-05,2.128846707,1.097304051,3.103319784,1.035234629,12.55394201,9.775004506,43.19191676,15.73105955,157.60146,95.5507131,1865.541673,247.4662347,0
83.80408934,99.71051403,874.0696024,895.2578144,0.001210164,8.18E-05,0.000608004,0.00015615,1.17311992,0.487259721,4.305195589,4.41116612,6.60636942,5.492306737,48.90439332,49.59782399,43.64411691,30.16543329,2391.639686,2459.944144,0
